date,close,ticker
2018-01-02,67.98509873805386,XLI
2018-01-03,68.35128227040543,XLI
2018-01-04,68.8514353877637,XLI
2018-01-05,69.32479458812061,XLI
2018-01-08,69.61059636946818,XLI
2018-01-09,70.05716165282377,XLI
2018-01-10,70.04823034715666,XLI
2018-01-11,70.94136091386783,XLI
2018-01-12,71.60227753323407,XLI
2018-01-16,70.95922352520205,XLI
2018-01-17,71.35220097455495,XLI
2018-01-18,70.96815483086914,XLI
2018-01-19,71.17357486121271,XLI
2018-01-22,71.17357486121271,XLI
2018-01-23,71.20930008388117,XLI
2018-01-24,71.14678094421139,XLI
2018-01-25,71.21823138954828,XLI
2018-01-26,72.03991151092255,XLI
2018-01-29,71.55762100489852,XLI
2018-01-30,70.99494874787048,XLI
2018-01-31,71.20930008388117,XLI
2018-02-01,71.08426180454161,XLI
2018-02-02,69.65525289780373,XLI
2018-02-05,66.49357069164621,XLI
2018-02-06,67.7082282623734,XLI
2018-02-07,67.83326654171296,XLI
2018-02-08,65.21639398124924,XLI
2018-02-09,65.92196712895107,XLI
2018-02-12,66.98479250333736,XLI
2018-02-13,67.13662469967825,XLI
2018-02-14,67.98509873805386,XLI
2018-02-15,69.0121988897717,XLI
2018-02-16,69.03006150110593,XLI
2018-02-20,68.33341965907123,XLI
2018-02-21,68.35128227040543,XLI
2018-02-22,68.80677885942814,XLI
2018-02-23,69.37838242212328,XLI
2018-02-26,70.33403212850422,XLI
2018-02-27,69.44983286746017,XLI
2018-02-28,68.45845793841079,XLI
2018-03-01,67.11876208834404,XLI
2018-03-02,67.1008994770098,XLI
2018-03-05,67.90471698704985,XLI
2018-03-06,68.20838137973166,XLI
2018-03-07,68.19945007406454,XLI
2018-03-08,68.55670230074901,XLI
2018-03-09,70.06609295849088,XLI
2018-03-12,69.19975630878105,XLI
2018-03-13,68.86036669343079,XLI
2018-03-14,68.11013701739343,XLI
2018-03-15,68.30662574206988,XLI
2018-03-16,68.67037638675774,XLI
2018-03-19,68.14131498602403,XLI
2018-03-20,68.37446068804228,XLI
2018-03-21,68.45516496951014,XLI
2018-03-22,66.19544508841024,XLI
2018-03-23,65.226993710796,XLI
2018-03-26,66.8052107706118,XLI
2018-03-27,65.88159510492414,XLI
2018-03-28,65.65741654529121,XLI
2018-03-29,66.61690078052014,XLI
2018-04-02,65.24492799556664,XLI
2018-04-03,66.15060937648364,XLI
2018-04-04,66.4375579328138,XLI
2018-04-05,67.11009361171257,XLI
2018-04-06,65.25389513795194,XLI
2018-04-09,65.05661800547497,XLI
2018-04-10,66.05197081024517,XLI
2018-04-11,65.56774512143805,XLI
2018-04-12,66.50929507189633,XLI
2018-04-13,66.34788650896063,XLI
2018-04-16,67.0114550454741,XLI
2018-04-17,67.57638501574905,XLI
2018-04-18,68.27582212180378,XLI
2018-04-19,68.08751213171213,XLI
2018-04-20,67.79159643299667,XLI
2018-04-23,67.71089215152882,XLI
2018-04-24,65.81882510822693,XLI
2018-04-25,66.00713509831859,XLI
2018-04-26,65.76502225391502,XLI
2018-04-27,65.63051511813526,XLI
2018-04-30,64.76070230675951,XLI
2018-05-01,64.46478660804405,XLI
2018-05-02,63.89985663776908,XLI
2018-05-03,64.05229805831948,XLI
2018-05-04,64.79657087630079,XLI
2018-05-07,65.226993710796,XLI
2018-05-08,65.69328511483249,XLI
2018-05-09,66.40168936327252,XLI
2018-05-10,66.85004648253837,XLI
2018-05-11,66.99352076070345,XLI
2018-05-14,66.87694790969434,XLI
2018-05-15,66.6527693500614,XLI
2018-05-16,66.89488219446496,XLI
2018-05-17,67.15492932363917,XLI
2018-05-18,67.5494835885931,XLI
2018-05-21,68.57173782051925,XLI
2018-05-22,67.72882643629946,XLI
2018-05-23,67.66605643960223,XLI
2018-05-24,67.99784070785896,XLI
2018-05-25,67.87230071446452,XLI
2018-05-29,66.78727648584116,XLI
2018-05-30,67.72882643629946,XLI
2018-05-31,66.7514079162999,XLI
2018-06-01,67.48671359189589,XLI
2018-06-04,67.3880750256574,XLI
2018-06-05,67.46877930712525,XLI
2018-06-06,68.03370927740023,XLI
2018-06-07,68.32065783373037,XLI
2018-06-08,68.5448363933633,XLI
2018-06-11,68.67934352914305,XLI
2018-06-12,68.60760639006052,XLI
2018-06-13,68.06061070455618,XLI
2018-06-14,67.80056357538199,XLI
2018-06-15,67.63198129853804,XLI
2018-06-18,67.35288233418038,XLI
2018-06-19,65.93037793519622,XLI
2018-06-20,65.97539389718939,XLI
2018-06-21,65.14710019651507,XLI
2018-06-22,65.37218000648092,XLI
2018-06-25,64.5438863058066,XLI
2018-06-26,64.7869725005697,XLI
2018-06-27,64.26478734144894,XLI
2018-06-28,64.35481926543528,XLI
2018-06-29,64.48986715141478,XLI
2018-07-02,64.63391822979294,XLI
2018-07-03,64.42684480462435,XLI
2018-07-05,64.74195653857655,XLI
2018-07-06,64.9670363485424,XLI
2018-07-09,66.17346412995934,XLI
2018-07-10,66.38053755512792,XLI
2018-07-11,65.29115127489321,XLI
2018-07-12,66.0564226287771,XLI
2018-07-13,66.39854393992519,XLI
2018-07-16,66.12844816796617,XLI
2018-07-17,66.38954074752655,XLI
2018-07-18,67.1187993318159,XLI
2018-07-19,67.09178975462,XLI
2018-07-20,67.01976421543092,XLI
2018-07-23,66.60561736509376,XLI
2018-07-24,66.88471632945142,XLI
2018-07-25,67.90207707049706,XLI
2018-07-26,68.42426222961782,XLI
2018-07-27,68.43326542201646,XLI
2018-07-30,67.75802599211892,XLI
2018-07-31,69.25255593029215,XLI
2018-08-01,68.3162239208342,XLI
2018-08-02,68.22619199684787,XLI
2018-08-03,68.2892143436383,XLI
2018-08-06,68.38824946002327,XLI
2018-08-07,68.87442184954952,XLI
2018-08-08,68.56831330799596,XLI
2018-08-09,68.19017922725334,XLI
2018-08-10,67.58696533654486,XLI
2018-08-13,67.26285041019403,XLI
