date,close,ticker
2018-01-02,75.24312881184082,XLV
2018-01-03,75.9630726349418,XLV
2018-01-04,76.07106420840695,XLV
2018-01-05,76.71901364919782,XLV
2018-01-08,76.4400354177462,XLV
2018-01-09,77.33996519662242,XLV
2018-01-10,77.20497572979099,XLV
2018-01-11,77.53794974797519,XLV
2018-01-12,78.13190340203349,XLV
2018-01-16,78.51887320695026,XLV
2018-01-17,79.2748142212063,XLV
2018-01-18,79.29281281678382,XLV
2018-01-19,79.58978964381296,XLV
2018-01-22,80.11174891556118,XLV
2018-01-23,79.7247791106444,XLV
2018-01-24,79.95876085315221,XLV
2018-01-25,80.64270748509814,XLV
2018-01-26,82.37957195832927,XLV
2018-01-29,82.1545895136102,XLV
2018-01-30,80.42672433816786,XLV
2018-01-31,79.28381351899505,XLV
2018-02-01,79.31081141236133,XLV
2018-02-02,78.19489848655483,XLV
2018-02-05,74.73016883788138,XLV
2018-02-06,75.5581042344475,XLV
2018-02-07,75.46811125655988,XLV
2018-02-08,72.84931560003008,XLV
2018-02-09,73.88423484573772,XLV
2018-02-12,74.57718077547243,XLV
2018-02-13,74.631176562205,XLV
2018-02-14,75.47711055434864,XLV
2018-02-15,76.31404524870352,XLV
2018-02-16,76.86300241381802,XLV
2018-02-20,76.01706842167437,XLV
2018-02-21,75.7020929990677,XLV
2018-02-22,75.58510212781378,XLV
2018-02-23,76.79100803150793,XLV
2018-02-26,77.76293219269424,XLV
2018-02-27,76.95299539170564,XLV
2018-02-28,75.72009159464523,XLV
2018-03-01,74.51418569095108,XLV
2018-03-02,75.2701267052071,XLV
2018-03-05,75.95407333715305,XLV
2018-03-06,75.84608176368789,XLV
2018-03-07,76.23305156860467,XLV
2018-03-08,76.74601154256412,XLV
2018-03-09,77.85292517058187,XLV
2018-03-12,77.51995115239767,XLV
2018-03-13,77.61894342807405,XLV
2018-03-14,77.24097292094604,XLV
2018-03-15,77.11498275190336,XLV
2018-03-16,77.11468397521678,XLV
2018-03-19,75.86842254078887,XLV
2018-03-20,75.97679310030433,XLV
2018-03-21,75.65168142175791,XLV
2018-03-22,73.4752393514889,XLV
2018-03-23,71.94902063831269,XLV
2018-03-26,73.4391158316504,XLV
2018-03-27,72.57215135552664,XLV
2018-03-28,72.96047919379042,XLV
2018-03-29,73.51136287132739,XLV
2018-04-02,71.84065007879721,XLV
2018-04-03,72.93338655391155,XLV
2018-04-04,73.97193774926814,XLV
2018-04-05,73.91775246951039,XLV
2018-04-06,72.13866911746476,XLV
2018-04-09,72.85210863427494,XLV
2018-04-10,74.0803083087836,XLV
2018-04-11,73.4752393514889,XLV
2018-04-12,73.97193774926814,XLV
2018-04-13,73.93581422942965,XLV
2018-04-16,74.52282142680511,XLV
2018-04-17,75.10079774422094,XLV
2018-04-18,75.16401390393831,XLV
2018-04-19,74.53185230676473,XLV
2018-04-20,74.13449358854135,XLV
2018-04-23,74.42348174724926,XLV
2018-04-24,73.86356718975267,XLV
2018-04-25,74.19770974825869,XLV
2018-04-26,75.13692126405944,XLV
2018-04-27,75.44397118268661,XLV
2018-04-30,74.28801854785493,XLV
2018-05-01,74.25189502801643,XLV
2018-05-02,73.2314055925791,XLV
2018-05-03,72.57215135552664,XLV
2018-05-04,73.15012767294249,XLV
2018-05-07,73.04175711342701,XLV
2018-05-08,72.49087343589004,XLV
2018-05-09,72.90629391403267,XLV
2018-05-10,73.8816289496719,XLV
2018-05-11,74.98339630474585,XLV
2018-05-14,75.4800947025251,XLV
2018-05-15,74.50475966688586,XLV
2018-05-16,74.9201801450285,XLV
2018-05-17,74.94727278490736,XLV
2018-05-18,75.13692126405944,XLV
2018-05-21,75.20916830373642,XLV
2018-05-22,75.06467422438246,XLV
2018-05-23,75.30850798329227,XLV
2018-05-24,75.01048894462473,XLV
2018-05-25,74.90211838510925,XLV
2018-05-29,74.13449358854135,XLV
2018-05-30,75.2452918235749,XLV
2018-05-31,74.42348174724926,XLV
2018-06-01,75.2814153434134,XLV
2018-06-04,75.5613726221617,XLV
2018-06-05,75.40784766284811,XLV
2018-06-06,76.25675037905263,XLV
2018-06-07,76.35609005860847,XLV
2018-06-08,76.79860317663,XLV
2018-06-11,76.94309725598394,XLV
2018-06-12,76.89794285618584,XLV
2018-06-13,76.91600461610508,XLV
2018-06-14,77.31336333432847,XLV
2018-06-15,77.4632759416582,XLV
2018-06-18,76.72000556636965,XLV
2018-06-19,76.91941956949584,XLV
2018-06-20,77.08257648114456,XLV
2018-06-21,76.6384271105453,XLV
2018-06-22,76.98286947958147,XLV
2018-06-25,76.2758561957704,XLV
2018-06-26,76.04018510116671,XLV
2018-06-27,75.39662172744126,XLV
2018-06-28,75.49632872900436,XLV
2018-06-29,75.65042136778368,XLV
2018-07-02,75.88609246238737,XLV
2018-07-03,76.06737791977483,XLV
2018-07-05,76.85596965941025,XLV
2018-07-06,77.9618109494737,XLV
2018-07-09,78.53286014024417,XLV
2018-07-10,78.83198114493347,XLV
2018-07-11,78.20654631694676,XLV
2018-07-12,79.07671651240652,XLV
2018-07-13,79.2217448783165,XLV
2018-07-16,78.74133841623974,XLV
2018-07-17,79.17642351396962,XLV
2018-07-18,79.23987342405523,XLV
2018-07-19,78.79572405345598,XLV
2018-07-20,78.64163141467665,XLV
2018-07-23,78.80478832632535,XLV
2018-07-24,79.52086588300578,XLV
2018-07-25,80.53606444437551,XLV
2018-07-26,80.30945762264119,XLV
2018-07-27,79.72934415900134,XLV
2018-07-30,79.77466552334822,XLV
2018-07-31,80.6085786273305,XLV
2018-08-01,80.62670717306925,XLV
2018-08-02,80.92582817775853,XLV
2018-08-03,81.40623463983529,XLV
2018-08-06,81.55126300574524,XLV
2018-08-07,81.56032727861462,XLV
2018-08-08,81.68722709878584,XLV
2018-08-09,81.5965843700921,XLV
2018-08-10,81.24307772818658,XLV
2018-08-13,81.27027054679469,XLV
2018-08-14,81.65097000730835,XLV
2018-08-15,81.51500591426776,XLV
2018-08-16,82.31266192677255,XLV
2018-08-17,82.56646156711498,XLV
2018-08-20,82.83838975319615,XLV
2018-08-21,82.83838975319615,XLV
2018-08-22,82.91996820902051,XLV
2018-08-23,82.8927753904124,XLV
2018-08-24,83.29160339666478,XLV
2018-08-27,83.59072440135408,XLV
2018-08-28,83.63604576570094,XLV
2018-08-29,84.17990213786331,XLV
2018-08-30,84.11645222777769,XLV
2018-08-31,84.09832368203895,XLV
2018-09-04,83.42756748970538,XLV
2018-09-05,83.76294558587216,XLV
2018-09-06,83.76294558587216,XLV
2018-09-07,83.88984540604338,XLV
2018-09-10,83.67230285717844,XLV
2018-09-11,83.59978867422346,XLV
2018-09-12,84.0167452262146,XLV
2018-09-13,85.05913660619244,XLV
2018-09-14,84.77814414724189,XLV
2018-09-17,84.46995886968323,XLV
2018-09-18,84.95942960462935,XLV
2018-09-19,84.8415940573275,XLV
2018-09-20,85.66644288844041,XLV
2018-09-21,85.78155915388145,XLV
2018-09-24,85.95445080805814,XLV
2018-09-25,85.69056354642002,XLV
2018-09-26,85.881654322089,XLV
2018-09-27,86.31843323790382,XLV
2018-09-28,86.58232049954195,XLV
2018-10-01,87.00999985461063,XLV
2018-10-02,86.90990468640307,XLV
2018-10-03,86.74611259297251,XLV
2018-10-04,85.89985344358129,XLV
2018-10-05,85.79975827537373,XLV
2018-10-08,85.76336003238916,XLV
2018-10-09,85.90895300432743,XLV
2018-10-10,83.87975095793776,XLV
2018-10-11,81.61396033214837,XLV
2018-10-12,82.86969971511597,XLV
2018-10-15,82.29642738810902,XLV
2018-10-16,84.55311845315227,XLV
2018-10-17,84.99899692971321,XLV
2018-10-18,84.03444349062215,XLV
2018-10-19,83.27008038794624,XLV
2018-10-22,82.58761333198558,XLV
2018-10-23,82.1417348554246,XLV
2018-10-24,79.43006575307427,XLV
2018-10-25,80.45831611738832,XLV
2018-10-26,79.54836004277412,XLV
2018-10-29,79.74855037918924,XLV
2018-10-30,80.60390908932659,XLV
2018-10-31,80.7131038182803,XLV
2018-11-01,81.73225462184821,XLV
2018-11-02,81.22267922006426,XLV
2018-11-05,81.94154451900948,XLV
2018-11-06,82.36012431333202,XLV
2018-11-07,84.78060747180581,XLV
2018-11-08,84.82610527553652,XLV
2018-11-09,84.58041713539069,XLV
2018-11-12,83.43387248137678,XLV
2018-11-13,82.85150059362368,XLV
2018-11-14,82.18723265915531,XLV
2018-11-15,82.9151975188467,XLV
2018-11-16,83.75235710749176,XLV
2018-11-19,82.68770850019314,XLV
2018-11-20,81.91424583677106,XLV
2018-11-21,81.45016823871781,XLV
2018-11-23,81.56846252841765,XLV
2018-11-26,82.36012431333202,XLV
2018-11-27,83.21548302346937,XLV
2018-11-28,85.21738638762064,XLV
2018-11-29,85.49947277075103,XLV
2018-11-30,87.23748887326418,XLV
2018-12-03,86.81890907894164,XLV
2018-12-04,84.88070264001338,XLV
2018-12-06,84.56221801389842,XLV
2018-12-07,82.40562211706273,XLV
2018-12-10,82.7241067431777,XLV
2018-12-11,82.97889444406968,XLV
2018-12-12,83.68866018226876,XLV
2018-12-13,83.77055622898405,XLV
2018-12-14,80.94969239768,XLV
2018-12-17,79.33907014561284,XLV
2018-12-18,78.64750352890606,XLV
2018-12-19,77.619253164592,XLV
2018-12-20,76.52730587505494,XLV
2018-12-21,75.58049657941886,XLV
2018-12-24,73.7705137150351,XLV
2018-12-26,76.98826102949512,XLV
2018-12-27,77.83840449609961,XLV
2018-12-28,77.9298177720786,XLV
2018-12-31,79.08162504941372,XLV
2019-01-02,77.8841111340891,XLV
2019-01-03,76.30266145965278,XLV
2019-01-04,78.57885203152932,XLV
2019-01-07,78.88051584225997,XLV
2019-01-08,79.4929847913191,XLV
2019-01-09,79.84949656763712,XLV
2019-01-10,80.00489913680138,XLV
2019-01-11,80.26999763714042,XLV
2019-01-14,79.38328886014433,XLV
2019-01-15,80.8093359654164,XLV
2019-01-16,80.66307472385002,XLV
2019-01-17,81.37609827648605,XLV
2019-01-18,82.34507900186321,XLV
2019-01-22,81.77831669079355,XLV
2019-01-23,81.86972996677254,XLV
2019-01-24,81.1841303969302,XLV
2019-01-25,81.28468500050707,XLV
2019-01-28,80.3614109131194,XLV
2019-01-29,80.75448799982901,XLV
2019-01-30,81.86058863917464,XLV
2019-01-31,82.88441733013919,XLV
2019-02-01,82.95754795092236,XLV
2019-02-04,82.71987343337702,XLV
2019-02-05,82.60103617460436,XLV
2019-02-06,82.97583060611817,XLV
2019-02-07,82.06169784632839,XLV
2019-02-08,82.21710041549264,XLV
2019-02-11,82.11654581191577,XLV
2019-02-12,83.2409291064572,XLV
2019-02-13,83.42375565841516,XLV
2019-02-14,83.61572353797101,XLV
2019-02-15,84.8772267464809,XLV
2019-02-19,84.67611753932715,XLV
2019-02-20,84.57556293575027,XLV
2019-02-21,83.83511540032055,XLV
2019-02-22,84.60298691854396,XLV
2019-02-25,84.72182417731665,XLV
2019-02-26,84.420160366586,XLV
2019-02-27,84.02708327987641,XLV
2019-02-28,83.78026743473318,XLV
2019-03-01,84.96864002245988,XLV
2019-03-04,83.81683274512476,XLV
2019-03-05,83.77112610713527,XLV
2019-03-06,82.54618820901696,XLV
2019-03-07,81.89715394956623,XLV
2019-03-08,81.72346872520617,XLV
2019-03-11,82.65588414019174,XLV
2019-03-12,83.25921176165299,XLV
2019-03-13,84.15506186624698,XLV
2019-03-14,84.0179419522785,XLV
2019-03-15,84.40270043087402,XLV
2019-03-18,84.27424757664723,XLV
2019-03-19,84.9440374594012,XLV
2019-03-20,84.3568244115073,XLV
2019-03-21,84.68713175094763,XLV
2019-03-22,83.14569750022616,XLV
2019-03-25,83.09982148085943,XLV
2019-03-26,83.66868412100665,XLV
2019-03-27,82.97136862663267,XLV
2019-03-28,83.18239831571952,XLV
2019-03-29,84.18249553791381,XLV
2019-04-01,84.3109483921406,XLV
2019-04-02,84.11826911080043,XLV
2019-04-03,84.00816666432031,XLV
2019-04-04,83.83383779072682,XLV
2019-04-05,84.41187563474736,XLV
2019-04-08,84.39352522700068,XLV
2019-04-09,84.17332033404047,XLV
2019-04-10,84.20084594566049,XLV
2019-04-11,83.16404790797284,XLV
2019-04-12,82.40250598648545,XLV
2019-04-15,82.73281332592576,XLV
2019-04-16,81.03540060935747,XLV
2019-04-17,78.70489882552857,XLV
2019-04-18,78.83335167975537,XLV
2019-04-22,78.87922769912207,XLV
2019-04-23,80.1270554258966,XLV
2019-04-24,80.03530338716318,XLV
2019-04-25,80.86107173576397,XLV
2019-04-26,81.66848967661808,XLV
2019-04-29,81.52168641464459,XLV
2019-04-30,81.89786977345163,XLV
2019-05-01,81.75106651147814,XLV
